"WHO_region","Country","ISO2","Country_ID","ADMIN1_NAME","ADMIN1_ID","IU_Name","District_ID","IU_ID","Endemicity","MDA_start_APOC","LF_MDA_duration","start_year","end_year","Period","PopReq","PopTreat","Cov","MDA","EffMDA","MDA_n","EffMDA_n","MDA_left","Mapping_gap","Composite_IU_ID"
"AFRO","Nigeria","NG",34,"Imo",470,"Aboh-Mbaise",1878,36629,"Endemic",2014,3,2017,2017,"Annual",205369,191517,93.25506771,1,1,1,1,1,0,"ANGA0379136629"
"AFRO","Nigeria","NG",34,"Gombe",469,"Yamaltu-Deba",1877,36628,"Endemic",2015,2,2017,2017,"Annual",267926,262548,97.99272934,1,1,1,1,3,0,"ANGA0379036628"
"AFRO","Nigeria","NG",34,"Imo",470,"Ahiazu-Mbaise",1879,36630,"Endemic",2014,3,2017,2017,"Annual",179391,134828,75.15873149,1,1,1,1,1,0,"ANGA0379136630"
"AFRO","Nigeria","NG",34,"Imo",470,"Ehime-Mbano",1880,36631,"Endemic",2014,3,2017,2017,"Annual",137434,130855,95.21297496,1,1,1,1,1,0,"ANGA0379136631"
"AFRO","Nigeria","NG",34,"Imo",470,"Ezinihitte-Mbaise",1881,36632,"Endemic",2014,3,2017,2017,"Annual",173817,133263,76.66856522,1,1,1,1,2,0,"ANGA0379136632"
"AFRO","Nigeria","NG",34,"Abia",454,"Aba North",1586,36337,"Endemic",null,null,2017,2017,"Annual",112828,101972,90.3782749,1,1,1,1,4,0,"ANGA0377536337"
"AFRO","Nigeria","NG",34,"Abia",454,"Aba South",1587,36338,"Endemic",null,null,2017,2017,"Annual",444905,353898,79.54462189,1,1,1,1,4,0,"ANGA0377536338"
"AFRO","Nigeria","NG",34,"Abia",454,"Osisioma",1596,36347,"Endemic",null,null,2017,2017,"Annual",230541,224154,97.22956003,1,1,1,1,4,0,"ANGA0377536347"
"AFRO","Nigeria","NG",34,"Abia",454,"Arochukwu",1588,36339,"Endemic",2014,3,2017,2017,"Annual",178660,155443,87.00492556,1,1,1,1,2,0,"ANGA0377536339"
"AFRO","Nigeria","NG",34,"Abia",454,"Bende",1589,36340,"Endemic",2014,3,2017,2017,"Annual",201652,190480,94.45976236,1,1,1,1,2,0,"ANGA0377536340"
"AFRO","Nigeria","NG",34,"Abia",454,"Ohafia",1595,36346,"Endemic",2014,3,2017,2017,"Annual",257320,232536,90.36841287,1,1,1,1,2,0,"ANGA0377536346"
"AFRO","Nigeria","NG",34,"Abia",454,"Ugwunagbo",1597,36348,"Endemic",null,null,2017,2017,"Annual",86722,75223,86.74038883,1,1,1,1,4,0,"ANGA0377536348"
"AFRO","Nigeria","NG",34,"Abia",454,"Ukwa East",1598,36349,"Endemic",2014,3,2017,2017,"Annual",61789,53489,86.56718833,1,1,1,1,1,0,"ANGA0377536349"
"AFRO","Nigeria","NG",34,"Anambra",457,"Dunukofia",1662,36413,"Endemic",2014,3,2017,2017,"Annual",101169,67723,66.94046595,1,1,1,1,1,0,"ANGA0377836413"
"AFRO","Nigeria","NG",34,"Anambra",457,"Ekwusigo",1663,36414,"Endemic",2014,3,2017,2017,"Annual",166091,157141,94.61138773,1,1,1,1,1,0,"ANGA0377836414"
"AFRO","Nigeria","NG",34,"Anambra",457,"Idemili North",1664,36415,"Endemic",2014,3,2017,2017,"Annual",452180,317009,70.10681587,1,1,1,1,1,0,"ANGA0377836415"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Nsit-Atai",1642,36393,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736393"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Mpkat-Enin",1640,36392,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736392"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Nsit-Ibom",1643,36394,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736394"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Yola North",1622,36373,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377636373"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Yola South",1623,36374,"Endemic",2015,1,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0377636374"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Abak",1624,36375,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736375"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Eastern Obolo",1625,36376,"Endemic",2011,6,2017,2017,"Annual",63551,63590,100.061368,1,1,1,1,2,0,"ANGA0377736376"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Eket",1626,36377,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736377"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Nsit Eket",1641,36378,"Endemic",2011,5,2017,2017,"Annual",66865,65565,98.05578404,1,1,1,1,4,0,"ANGA0377736378"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Essien-Udim",1627,36379,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736379"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Etim-Ekpo",1628,36380,"Endemic",2015,2,2017,2017,"Annual",110654,97766,88.35288376,1,1,1,1,1,0,"ANGA0377736380"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Etinan",1629,36381,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736381"
"AFRO","Nigeria","NG",34,"Anambra",457,"Idemili South",1665,36416,"Endemic",2014,3,2017,2017,"Annual",217998,174104,79.86495289,1,1,1,1,1,0,"ANGA0377836416"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ibeno",1630,36382,"Endemic",2011,5,2017,2017,"Annual",79124,70900,89.60618776,1,1,1,1,2,0,"ANGA0377736382"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Maigatari",1924,36675,"Endemic",2014,3,2017,2017,"Annual",188642,187548,99.42006552,1,1,1,1,3,0,"ANGA0379236675"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Malam Madori",1925,36676,"Endemic",2011,6,2017,2017,"Annual",169431,168295,99.32952057,1,1,1,1,2,0,"ANGA0379236676"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Miga",1926,36677,"Endemic",2011,6,2017,2017,"Annual",134803,135908,100.8197147,1,1,1,1,2,0,"ANGA0379236677"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Ringim",1927,36678,"Endemic",2014,3,2017,2017,"Annual",201562,204311,101.3638483,1,1,1,1,4,0,"ANGA0379236678"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Roni",1928,36679,"Endemic",2014,3,2017,2017,"Annual",81684,83386,102.0836394,1,1,1,1,1,0,"ANGA0379236679"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Sule Tankar-Kar",1929,36680,"Endemic",2014,3,2017,2017,"Annual",137348,137482,100.0975624,1,1,1,1,2,0,"ANGA0379236680"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Taura",1930,36681,"Endemic",2014,3,2017,2017,"Annual",138302,138597,100.2133013,1,1,1,1,1,0,"ANGA0379236681"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Birnin-Gwari",1932,36683,"Endemic",2015,2,2017,2017,"Annual",264897,248978,93.99049442,1,1,1,1,2,0,"ANGA0379336683"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Chikun",1933,36684,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0379336684"
"AFRO","Nigeria","NG",34,"Niger",480,"Mokwa",2140,36891,"Endemic",2013,4,2017,2017,"Annual",257103,256918,99.9280444,1,1,1,1,0,0,"ANGA0380136891"
"AFRO","Nigeria","NG",34,"Ogun",481,"Egbado North",2152,36903,"Endemic",2014,3,2017,2017,"Annual",190857,168864,88.47671293,1,1,1,1,3,0,"ANGA0380236903"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South West",1796,36547,"Endemic",null,null,2017,2017,"Annual",122477,98310,80.26813198,1,1,1,1,4,0,"ANGA0378436547"
"AFRO","Nigeria","NG",34,"Jigawa",471,"Yan-Kwashi",1931,36682,"Endemic",2014,3,2017,2017,"Annual",100515,101396,100.8764861,1,1,1,1,1,0,"ANGA0379236682"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Giwa",1934,36685,"Endemic",2015,2,2017,2017,"Annual",300654,294975,98.11111776,1,1,1,1,3,0,"ANGA0379336685"
"AFRO","Nigeria","NG",34,"Kaduna",472,"Ikara",1936,36687,"Endemic",2015,2,2017,2017,"Annual",203558,196099,96.33568811,1,1,1,1,2,0,"ANGA0379336687"
"AFRO","Nigeria","NG",34,"Ogun",481,"Ado Odo/Ota",2151,36902,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380236902"
"AFRO","Nigeria","NG",34,"Ogun",481,"Egbado South",2153,36904,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380236904"
"AFRO","Nigeria","NG",34,"Anambra",457,"Ihiala",1666,36417,"Endemic",2014,3,2017,2017,"Annual",317166,297751,93.87859985,1,1,1,1,1,0,"ANGA0377836417"
"AFRO","Nigeria","NG",34,"Anambra",457,"Njikoka",1667,36418,"Endemic",2014,3,2017,2017,"Annual",155839,136300,87.4620602,1,1,1,1,1,0,"ANGA0377836418"
"AFRO","Nigeria","NG",34,"Anambra",457,"Nnewi North",1668,36419,"Endemic",2014,3,2017,2017,"Annual",165395,161107,97.4074186,1,1,1,1,1,0,"ANGA0377836419"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo North",1798,36549,"Endemic",2014,3,2017,2017,"Annual",164389,164343,99.97201759,1,1,1,1,2,0,"ANGA0378536549"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Abakaliki",1797,36548,"Endemic",2014,1,2017,2017,"Annual",159259,158743,99.67599947,1,1,1,1,3,0,"ANGA0378536548"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo South",1799,36550,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378536550"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza North",1801,36552,"Endemic",2014,3,2017,2017,"Annual",152852,152318,99.65064245,1,1,1,1,2,0,"ANGA0378536552"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ebonyi",1800,36551,"Endemic",2015,2,2017,2017,"Annual",133137,132819,99.76114829,1,1,1,1,2,0,"ANGA0378536551"
"AFRO","Nigeria","NG",34,"Niger",480,"Agwara",2125,36876,"Endemic",2011,6,2017,2017,"Annual",60265,59840,99.29478138,1,1,1,1,0,0,"ANGA0380136876"
"AFRO","Nigeria","NG",34,"Niger",480,"Borgu",2127,36878,"Endemic",2011,6,2017,2017,"Annual",180506,189169,104.7992865,1,1,1,1,0,0,"ANGA0380136878"
"AFRO","Nigeria","NG",34,"Ondo",482,"Ilaje",2179,36929,"Endemic",2010,7,2017,2017,"Annual",305049,281873,92.40253205,1,1,1,1,3,0,"ANGA0380336929"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza South",1802,36553,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378536553"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ikwo",1803,36554,"Endemic",2014,3,2017,2017,"Annual",225263,200163,88.85746883,1,1,1,1,2,0,"ANGA0378536554"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ishielu",1804,36555,"Endemic",2014,3,2017,2017,"Annual",158551,141107,88.99786189,1,1,1,1,2,0,"ANGA0378536555"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ivo",1805,36556,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378536556"
"AFRO","Nigeria","NG",34,"Niger",480,"Bida",2126,36877,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380136877"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Izzi",1806,36557,"Endemic",2014,3,2017,2017,"Annual",245698,244716,99.60032235,1,1,1,1,2,0,"ANGA0378536557"
"AFRO","Nigeria","NG",34,"Nassarawa",479,"Toto",2122,36873,"Under surveillance",2001,11,2017,2017,"Annual",0,0,0,99,99,99,99,99,0,"ANGA0380036873"
"AFRO","Nigeria","NG",34,"Nassarawa",479,"Wamba",2123,36874,"Under surveillance",2001,12,2017,2017,"Annual",0,0,0,99,99,99,99,99,0,"ANGA0380036874"
"AFRO","Nigeria","NG",34,"Niger",480,"Agaie",2124,36875,"Endemic",2013,4,2017,2017,"Annual",139509,139258,99.82008329,1,1,1,1,3,0,"ANGA0380136875"
"AFRO","Nigeria","NG",34,"Niger",480,"Bosso",2128,36879,"Endemic",2013,4,2017,2017,"Annual",154678,146142,94.48143886,1,1,1,1,1,0,"ANGA0380136879"
"AFRO","Nigeria","NG",34,"Niger",480,"Chanchaga (Minna)",2129,36880,"Endemic",2013,4,2017,2017,"Annual",211434,194723,92.09635158,1,1,1,1,1,0,"ANGA0380136880"
"AFRO","Nigeria","NG",34,"Ondo",482,"Ifedore",2178,36928,"Endemic",2008,9,2017,2017,"Annual",185085,180134,97.32501283,1,1,1,1,3,0,"ANGA0380336928"
"AFRO","Nigeria","NG",34,"Ondo",482,"Aki Ile Oluji/Okeigbo",2169,36930,"Endemic",2009,8,2017,2017,"Annual",181456,188534,103.9006701,1,1,1,1,1,0,"ANGA0380336930"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Fufore",1604,36355,"Endemic",2012,4,2017,2017,"Annual",217583,177334,81.50177174,1,1,1,1,4,0,"ANGA0377636355"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Guyuk",1608,36359,"Endemic",2015,1,2017,2017,"Annual",186615,152613,81.77959971,1,1,1,1,4,0,"ANGA0377636359"
"AFRO","Nigeria","NG",34,"Ondo",482,"Irele",2180,36931,"Endemic",2010,7,2017,2017,"Annual",152376,152008,99.75849215,1,1,1,1,2,0,"ANGA0380336931"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Ganye",1605,36356,"Endemic",2015,1,2017,2017,"Annual",172237,140187,81.39191927,1,1,1,1,4,0,"ANGA0377636356"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Girie-Gerfi",1606,36357,"Endemic",2012,4,2017,2017,"Annual",136452,142140,104.1684988,1,1,1,1,3,0,"ANGA0377636357"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Gombi",1607,36358,"Endemic",2012,4,2017,2017,"Annual",153703,144422,93.96173139,1,1,1,1,3,0,"ANGA0377636358"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Hong",1609,36360,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377636360"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Jada",1610,36361,"Endemic",2015,1,2017,2017,"Annual",176841,145283,82.15459085,1,1,1,1,2,0,"ANGA0377636361"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Maiha",1613,36364,"Endemic",2015,1,2017,2017,"Annual",116739,100551,86.13316886,1,1,1,1,3,0,"ANGA0377636364"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Mayo Belwa",1614,36365,"Endemic",2015,1,2017,2017,"Annual",160735,133409,82.99934675,1,1,1,1,3,0,"ANGA0377636365"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Lamurde",1611,36362,"Endemic",2015,1,2017,2017,"Annual",118406,103888,87.73879702,1,1,1,1,2,0,"ANGA0377636362"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Madagali",1612,36363,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377636363"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Michika",1615,36366,"Endemic",2015,1,2017,2017,"Annual",163016,158216,97.05550375,1,1,1,1,4,0,"ANGA0377636366"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Mubi North",1616,36367,"Endemic",null,null,2017,2017,"Annual",158576,79256,49.9798204,1,0,1,0,5,0,"ANGA0377636367"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Mubi South",1617,36368,"Endemic",null,null,2017,2017,"Annual",135342,126212,93.25412658,1,1,1,1,4,0,"ANGA0377636368"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Numan",1618,36369,"Endemic",2015,1,2017,2017,"Annual",119036,170411,143.1592123,1,1,1,1,3,0,"ANGA0377636369"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Shelleng",1619,36370,"Endemic",2015,1,2017,2017,"Annual",156472,51896,33.1663173,1,0,1,0,3,0,"ANGA0377636370"
"AFRO","Nigeria","NG",34,"Adamawa",455,"Song",1620,36371,"Endemic",2012,4,2017,2017,"Annual",202268,167442,82.78224929,1,1,1,1,3,0,"ANGA0377636371"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ibesikpo Asutan",1631,36383,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736383"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ika",1633,36385,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736385"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ibiono Ibom",1632,36384,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736384"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ikono",1634,36386,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736386"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ikot Abasi",1635,36387,"Endemic",2011,6,2017,2017,"Annual",138581,129308,93.30860652,1,1,1,1,2,0,"ANGA0377736387"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ikot Ekpene",1636,36388,"Endemic",2015,1,2017,2017,"Annual",150183,141761,94.39217488,1,1,1,1,2,0,"ANGA0377736388"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Itu",1638,36390,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736390"
"AFRO","Nigeria","NG",34,"Akwa Ibom",456,"Ini",1637,36389,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377736389"
"AFRO","Nigeria","NG",34,"Anambra",457,"Ayamelum",1661,36412,"Endemic",2014,3,2017,2017,"Annual",166278,157454,94.6932246,1,1,1,1,1,0,"ANGA0377836412"
"AFRO","Nigeria","NG",34,"Oyo",484,"Ido",2230,36981,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536981"
"AFRO","Nigeria","NG",34,"Oyo",484,"Irepo",2231,36982,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536982"
"AFRO","Nigeria","NG",34,"Oyo",484,"Iseyin",2232,36983,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536983"
"AFRO","Nigeria","NG",34,"Oyo",484,"Itesiwaju",2233,36984,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380536984"
"AFRO","Nigeria","NG",34,"Anambra",457,"Nnewi South",1669,36420,"Endemic",2014,3,2017,2017,"Annual",245264,236416,96.39245874,1,1,1,1,1,0,"ANGA0377836420"
"AFRO","Nigeria","NG",34,"Anambra",457,"Onitsha North",1671,36422,"Endemic",2014,1,2017,2017,"Annual",131148,131094,99.95882514,1,1,1,1,3,0,"ANGA0377836422"
"AFRO","Nigeria","NG",34,"Anambra",457,"Ogbaru",1670,36421,"Endemic",2014,1,2017,2017,"Annual",232899,232608,99.87505313,1,1,1,1,3,0,"ANGA0377836421"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Gunjuwa",1684,36434,"Endemic",2013,4,2017,2017,"Annual",294398,172000,58.42430995,1,0,1,0,4,0,"ANGA0377936434"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Katagum",1687,36438,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377936438"
"AFRO","Nigeria","NG",34,"Anambra",457,"Onitsha South",1672,36423,"Endemic",2014,1,2017,2017,"Annual",143449,143407,99.9707213,1,1,1,1,3,0,"ANGA0377836423"
"AFRO","Nigeria","NG",34,"Anambra",457,"Orumba South",1674,36425,"Endemic",2014,3,2017,2017,"Annual",196496,134074,68.23243221,1,1,1,1,1,0,"ANGA0377836425"
"AFRO","Nigeria","NG",34,"Anambra",457,"Orumba North",1673,36424,"Endemic",2014,3,2017,2017,"Annual",180968,122396,67.63405685,1,1,1,1,1,0,"ANGA0377836424"
"AFRO","Nigeria","NG",34,"Anambra",457,"Oyi",1675,36426,"Endemic",2014,3,2017,2017,"Annual",176375,119908,67.98469171,1,1,1,1,1,0,"ANGA0377836426"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Bogoro",1678,36429,"Endemic",2012,5,2017,2017,"Annual",88397,81267,91.93411541,1,1,1,1,0,0,"ANGA0377936429"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Alkaleri",1676,36427,"Endemic",2014,3,2017,2017,"Annual",345786,211938,61.29166594,1,0,1,0,4,0,"ANGA0377936427"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Bauchi",1677,36428,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377936428"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Damban",1679,36430,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377936430"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Darazo",1680,36431,"Endemic",2016,1,2017,2017,"Annual",264094,153550,58.14217665,1,0,1,0,4,0,"ANGA0377936431"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Dass",1681,36432,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377936432"
"AFRO","Nigeria","NG",34,"Rivers",486,"Asari Toru",2272,37023,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380737023"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Gamawa",1682,36433,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377936433"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Giade",1683,36435,"Endemic",2012,5,2017,2017,"Annual",164766,172000,104.3904689,1,1,1,1,0,0,"ANGA0377936435"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Itas-Gadau",1685,36436,"Endemic",2015,2,2017,2017,"Annual",241420,211959,87.79678568,1,1,1,1,2,0,"ANGA0377936436"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Jama�Are",1686,36437,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377936437"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Kirfi",1688,36439,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0377936439"
"AFRO","Nigeria","NG",34,"Rivers",486,"Bonny",2273,37024,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380737024"
"AFRO","Nigeria","NG",34,"Rivers",486,"Degema",2274,37025,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380737025"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Misau",1689,36440,"Endemic",2012,5,2017,2017,"Annual",276574,208124,75.25074664,1,1,1,1,2,0,"ANGA0377936440"
"AFRO","Nigeria","NG",34,"Bauchi",458,"Ningi",1690,36441,"Endemic",2014,3,2017,2017,"Annual",406423,205600,50.5876882,1,0,1,0,5,0,"ANGA0377936441"
"AFRO","Nigeria","NG",34,"Rivers",486,"Andoni",2271,37022,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380737022"
"AFRO","Nigeria","NG",34,"Rivers",486,"Eleme",2275,37026,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380737026"
"AFRO","Nigeria","NG",34,"Rivers",486,"Gokana",2278,37029,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380737029"
"AFRO","Nigeria","NG",34,"Rivers",486,"Emuoha",2276,37027,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380737027"
"AFRO","Nigeria","NG",34,"Rivers",486,"Etche",2277,37028,"Endemic",2015,2,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380737028"
"AFRO","Nigeria","NG",34,"Rivers",486,"Ikwerre",2279,37030,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380737030"
"AFRO","Nigeria","NG",34,"Rivers",486,"Khana",2280,37031,"Endemic",2016,1,2017,2017,"Annual",0,0,0,0,0,0,0,4,0,"ANGA0380737031"
"AFRO","Nigeria","NG",34,"Rivers",486,"Obio/Akpor",2281,37032,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380737032"
"AFRO","Nigeria","NG",34,"Rivers",486,"Ogu-Bolo",2283,37034,"Endemic",2015,2,2017,2017,"Annual",0,0,0,0,0,0,0,4,0,"ANGA0380737034"
"AFRO","Nigeria","NG",34,"Rivers",486,"Ogba/Egbema/Ndoni",2282,37033,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0380737033"
"AFRO","Nigeria","NG",34,"Rivers",486,"Okrika",2284,37035,"Endemic",2015,2,2017,2017,"Annual",0,0,0,0,0,0,0,4,0,"ANGA0380737035"
"AFRO","Nigeria","NG",34,"Rivers",486,"Omuma",2285,37036,"Endemic",2015,2,2017,2017,"Annual",0,0,0,0,0,0,0,4,0,"ANGA0380737036"
"AFRO","Nigeria","NG",34,"Bayelsa",459,"Ekeremor",1697,36448,"Non-endemic",null,null,2017,2017,"Annual",0,0,0,999,999,999,999,999,0,"ANGA0378036448"
"AFRO","Nigeria","NG",34,"Bayelsa",459,"Sagbama",1701,36452,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0378036452"
"AFRO","Nigeria","NG",34,"Bayelsa",459,"Southern Ijaw",1702,36453,"Endemic",null,null,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0378036453"
"AFRO","Nigeria","NG",34,"Benue",460,"Kwande",1714,36465,"Endemic",2014,3,2017,2017,"Annual",261049,216638,82.98748511,1,1,1,1,1,0,"ANGA0378136465"
"AFRO","Nigeria","NG",34,"Rivers",486,"Opobo/Nkoro",2286,37037,"Endemic",2016,1,2017,2017,"Annual",0,0,0,0,0,0,0,5,0,"ANGA0380737037"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Kware",2300,37051,"Endemic",2016,1,2017,2017,"Annual",140549,140152,99.71753623,1,1,1,1,3,0,"ANGA0380837051"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Rabah",2301,37052,"Endemic",2011,6,2017,2017,"Annual",156574,155761,99.4807567,1,1,1,1,0,0,"ANGA0380837052"
