,state_names,total_treatment_mbd_alb,total_target_alb,total_target_mbd,lf_alb_total_procured,sth_mbd_total_procured,schisto_pzq_total_treatment,schisto_pzq_total_procured,lf_ivm_total_treatment,lf_ivm_total_procured,oncho_ivm_total_treatment,oncho_ivm_total_procured,state,population,lf_yld,oncho_yld,schisto_yld,WHO_region,Country,ISO2,Country_ID,ADMIN1_NAME,ADMIN1_ID,IU_Name,District_ID,IU_ID,Endemicity,MDA_start_APOC,LF_MDA_duration,start_year,end_year,Period,PopReq,PopTreat,Cov,MDA,EffMDA,MDA_n,EffMDA_n,MDA_left,Mapping_gap,Composite_IU_ID,alb_ratio,mbd_ratio,pzq_ratio,oncho_ivm_ratio,lf_ivm_ratio
415,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Daura,2008,36759,Endemic,2015.0,2.0,2017,2017,Annual,230634,208195,90.27073198,1,1,1,1,4,0,ANGA0379536759,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
416,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Dutsi,2009,36760,Endemic,2015.0,2.0,2017,2017,Annual,125985,138145,109.65194270000002,1,1,1,1,3,0,ANGA0379536760,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
417,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Dutsin-Ma,2010,36761,Endemic,2015.0,2.0,2017,2017,Annual,178098,166593,93.54007344,1,1,1,1,4,0,ANGA0379536761,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
418,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Faskari,2011,36762,Endemic,2015.0,2.0,2017,2017,Annual,205772,183425,89.13992186,1,1,1,1,3,0,ANGA0379536762,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
419,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Katsina,2019,36770,Endemic,2015.0,2.0,2017,2017,Annual,334277,260454,77.91562088,1,1,1,1,3,0,ANGA0379536770,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
420,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Jibia,2014,36765,Endemic,2015.0,2.0,2017,2017,Annual,178179,149320,83.80336628,1,1,1,1,3,0,ANGA0379536765,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
421,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Funtua,2012,36763,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379536763,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
422,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Ingawa,2013,36764,Endemic,2015.0,2.0,2017,2017,Annual,0,0,0.0,0,0,0,0,4,0,ANGA0379536764,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
423,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kafur,2015,36766,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379536766,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
424,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kaita,2016,36767,Endemic,2015.0,2.0,2017,2017,Annual,193560,222388,114.8935731,1,1,1,1,4,0,ANGA0379536767,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
425,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kankara,2017,36768,Endemic,2015.0,2.0,2017,2017,Annual,257945,213809,82.88937564,1,1,1,1,4,0,ANGA0379536768,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
426,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Kankia,2018,36769,Endemic,2015.0,2.0,2017,2017,Annual,158956,167701,105.50152240000001,1,1,1,1,3,0,ANGA0379536769,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
427,Katsina,1558072,1332898,225174,5475366,47336,1268644.1100000003,1465557.5,5475366,15331024.799999999,0.0,0.0,Katsina,7831319,30981.940260069307,72386.67456293532,81126.7640065105,AFRO,Nigeria,NG,34,Katsina,474,Bakori,1999,36750,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379536750,4.107865718156979,0.21021965235773224,1.1552156262326396,0.0,2.8
428,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Arewa,2034,36785,Endemic,2015.0,2.0,2017,2017,Annual,193171,193000,99.91147740000001,1,1,1,1,2,0,ANGA0379636785,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
429,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Bagudo,2037,36788,Endemic,2015.0,2.0,2017,2017,Annual,249629,237878,95.29261424,1,1,1,1,2,0,ANGA0379636788,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
430,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Aliero,2033,36784,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379636784,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
431,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Argungu,2035,36786,Endemic,2015.0,2.0,2017,2017,Annual,205194,204028,99.43175726,1,1,1,1,2,0,ANGA0379636786,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
432,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Augie,2036,36787,Endemic,2015.0,2.0,2017,2017,Annual,123112,118276,96.07186952,1,1,1,1,4,0,ANGA0379636787,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
433,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Birnin Kebbi,2038,36789,Endemic,2016.0,1.0,2017,2017,Annual,281752,237285,84.2176808,1,1,1,1,3,0,ANGA0379636789,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
434,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Wasagu/Danko,2051,36802,Endemic,2010.0,7.0,2017,2017,Annual,278375,276000,99.14683431,1,1,1,1,1,0,ANGA0379636802,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
435,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Ngaski (Wara),2047,36798,Endemic,2010.0,7.0,2017,2017,Annual,130963,128222,97.90704245,1,1,1,1,0,0,ANGA0379636798,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
436,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Bunza,2039,36790,Endemic,2016.0,1.0,2017,2017,Annual,127494,117002,91.77059313,1,1,1,1,3,0,ANGA0379636790,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
437,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Dandi,2040,36791,Endemic,2011.0,5.0,2017,2017,Annual,151439,137833,91.0155244,1,1,1,1,2,0,ANGA0379636791,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
438,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Fakai,2041,36792,Endemic,2010.0,7.0,2017,2017,Annual,127232,127829,100.46922159999998,1,1,1,1,0,0,ANGA0379636792,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
439,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Gwandu,2042,36793,Endemic,2016.0,1.0,2017,2017,Annual,158520,147341,92.94789301,1,1,1,1,3,0,ANGA0379636793,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
440,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Jega,2043,36794,Endemic,2016.0,1.0,2017,2017,Annual,202956,201078,99.07467628,1,1,1,1,3,0,ANGA0379636794,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
441,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Kalgo,2044,36795,Endemic,2016.0,1.0,2017,2017,Annual,89645,78812,87.91566735,1,1,1,1,3,0,ANGA0379636795,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
442,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Koko/Besse,2045,36796,Endemic,2016.0,1.0,2017,2017,Annual,162284,154559,95.23982648,1,1,1,1,4,0,ANGA0379636796,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
443,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Maiyama,2046,36797,Endemic,2016.0,1.0,2017,2017,Annual,184412,164378,89.13628179999999,1,1,1,1,3,0,ANGA0379636797,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
444,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Sakaba,2048,36799,Endemic,2010.0,7.0,2017,2017,Annual,94404,91000,96.39422058,1,1,1,1,0,0,ANGA0379636799,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
445,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Yauri,2052,36803,Endemic,2010.0,7.0,2017,2017,Annual,104732,102000,97.39143719,1,1,1,1,0,0,ANGA0379636803,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
446,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Shanga,2049,36800,Endemic,2010.0,7.0,2017,2017,Annual,133462,126202,94.56024936,1,1,1,1,0,0,ANGA0379636800,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
447,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Suru,2050,36801,Endemic,2015.0,2.0,2017,2017,Annual,157692,138000,87.51236588,1,1,1,1,2,0,ANGA0379636801,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
448,Kebbi,871118,768345,102773,3413494,0,1235280.5500000003,1426153.75,3413494,9557783.2,506139.97455531236,0.0,Kebbi,4440050,17565.542133032854,41040.39873655523,45995.68585152858,AFRO,Nigeria,NG,34,Kebbi,475,Zuru,2053,36804,Endemic,2010.0,7.0,2017,2017,Annual,173769,172397,99.21044605,1,1,1,1,0,0,ANGA0379636804,4.442657920595566,0.0,1.1545180971237665,0.0,2.8
449,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Idah,2060,36811,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736811,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
450,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Adavi,2054,36805,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736805,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
451,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Ajaokuta,2055,36806,Endemic,2015.0,2.0,2017,2017,Annual,128397,126970,98.88860332,1,1,1,1,3,0,ANGA0379736806,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
452,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Ankpa,2056,36807,Endemic,2010.0,7.0,2017,2017,Annual,280643,281390,100.2661745,1,1,1,1,1,0,ANGA0379736807,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
453,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Bassa (Kogi),2057,36808,Endemic,2010.0,7.0,2017,2017,Annual,146946,144511,98.34292869,1,1,1,1,0,0,ANGA0379736808,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
454,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Dekina,2058,36809,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736809,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
455,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Ibaji,2059,36810,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736810,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
456,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Kabba Bunu,2063,36814,Endemic,2013.0,4.0,2017,2017,Annual,152671,136920,89.68304393,1,1,1,1,2,0,ANGA0379736814,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
457,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Lokoja,2065,36816,Endemic,2015.0,2.0,2017,2017,Annual,204959,190173,92.78587425,1,1,1,1,4,0,ANGA0379736816,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
458,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Igalamela,2061,36812,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736812,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
459,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Ijumu,2062,36813,Endemic,2015.0,2.0,2017,2017,Annual,125886,118184,93.88176604,1,1,1,1,2,0,ANGA0379736813,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
460,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Kogi,2064,36815,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736815,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
461,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Mbpa Muro,2066,36817,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736817,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
462,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Ofu,2067,36818,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736818,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
463,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Ogori/Magongo,2068,36819,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736819,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
464,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Okehi,2069,36820,Endemic,2015.0,2.0,2017,2017,Annual,209932,224591,106.9827373,1,1,1,1,2,0,ANGA0379736820,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
465,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Okene,2070,36821,Endemic,2015.0,2.0,2017,2017,Annual,336168,334703,99.56420599,1,1,1,1,3,0,ANGA0379736821,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
466,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Olama-Boro,2071,36822,Endemic,2010.0,7.0,2017,2017,Annual,168106,157648,93.7789252,1,1,1,1,0,0,ANGA0379736822,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
467,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Omala,2072,36823,Endemic,2010.0,7.0,2017,2017,Annual,113786,112347,98.73534529999999,1,1,1,1,0,0,ANGA0379736823,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
468,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Yagba East,2073,36824,Endemic,2015.0,2.0,2017,2017,Annual,156425,153142,97.90123062,1,1,1,1,3,0,ANGA0379736824,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
469,Kogi,881840,0,1280967,2074504,516030,221467.84999999998,206777.5,1902195,5730317.421590999,2470033.7117899996,4067991.2,Kogi,4473490,17697.836077679563,41349.49231292271,46342.09990877458,AFRO,Nigeria,NG,34,Kogi,476,Yagba West,2074,36825,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379736825,0.0,0.4028441013702929,0.9336682502674768,1.6469375217765683,3.0124763347559
470,Kwara,637770,0,1073543,1403986,462938,520153.09,546347.5,1403986,3931160.7999999993,2224373.940202812,3211865.9999999995,Kwara,3192893,12631.591202298549,29512.641038536964,33076.04720341993,AFRO,Nigeria,NG,34,Kwara,477,Oyun,2089,36827,Endemic,2010.0,7.0,2017,2017,Annual,98934,112531,113.7435058,1,1,1,1,0,0,ANGA0379836827,0.0,0.4312244595698542,1.0503590394897009,1.4439415702321843,2.7999999999999994
471,Kwara,637770,0,1073543,1403986,462938,520153.09,546347.5,1403986,3931160.7999999993,2224373.940202812,3211865.9999999995,Kwara,3192893,12631.591202298549,29512.641038536964,33076.04720341993,AFRO,Nigeria,NG,34,Kwara,477,Patigi,2090,36841,Endemic,2015.0,2.0,2017,2017,Annual,117896,119546,101.3995386,1,1,1,1,3,0,ANGA0379836841,0.0,0.4312244595698542,1.0503590394897009,1.4439415702321843,2.7999999999999994
472,Kwara,637770,0,1073543,1403986,462938,520153.09,546347.5,1403986,3931160.7999999993,2224373.940202812,3211865.9999999995,Kwara,3192893,12631.591202298549,29512.641038536964,33076.04720341993,AFRO,Nigeria,NG,34,Kwara,477,Baruten,2076,36828,Endemic,2015.0,2.0,2017,2017,Annual,219863,221854,100.9055639,1,1,1,1,2,0,ANGA0379836828,0.0,0.4312244595698542,1.0503590394897009,1.4439415702321843,2.7999999999999994
473,Kwara,637770,0,1073543,1403986,462938,520153.09,546347.5,1403986,3931160.7999999993,2224373.940202812,3211865.9999999995,Kwara,3192893,12631.591202298549,29512.641038536964,33076.04720341993,AFRO,Nigeria,NG,34,Kwara,477,Ifelodun (Kwara),2079,36831,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379836831,0.0,0.4312244595698542,1.0503590394897009,1.4439415702321843,2.7999999999999994
474,Kwara,637770,0,1073543,1403986,462938,520153.09,546347.5,1403986,3931160.7999999993,2224373.940202812,3211865.9999999995,Kwara,3192893,12631.591202298549,29512.641038536964,33076.04720341993,AFRO,Nigeria,NG,34,Kwara,477,Ilorin South,2081,36833,Endemic,2015.0,2.0,2017,2017,Annual,219057,211200,96.4132623,1,1,1,1,2,0,ANGA0379836833,0.0,0.4312244595698542,1.0503590394897009,1.4439415702321843,2.7999999999999994
475,Kwara,637770,0,1073543,1403986,462938,520153.09,546347.5,1403986,3931160.7999999993,2224373.940202812,3211865.9999999995,Kwara,3192893,12631.591202298549,29512.641038536964,33076.04720341993,AFRO,Nigeria,NG,34,Kwara,477,Asa,2075,36826,Endemic,2015.0,2.0,2017,2017,Annual,132715,125057,94.22974042,1,1,1,1,3,0,ANGA0379836826,0.0,0.4312244595698542,1.0503590394897009,1.4439415702321843,2.7999999999999994
476,Kwara,637770,0,1073543,1403986,462938,520153.09,546347.5,1403986,3931160.7999999993,2224373.940202812,3211865.9999999995,Kwara,3192893,12631.591202298549,29512.641038536964,33076.04720341993,AFRO,Nigeria,NG,34,Kwara,477,Edu,2077,36829,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0379836829,0.0,0.4312244595698542,1.0503590394897009,1.4439415702321843,2.7999999999999994
