"WHO_region","Country","ISO2","Country_ID","ADMIN1_NAME","ADMIN1_ID","IU_Name","District_ID","IU_ID","Endemicity","MDA_status","MDA_start_APOC","IVM_APOC_duration","start_year","end_year","Period","PopReq","PopTreat","Cov","MDA","EffMDA","MDA_n","EffMDA_n","Composite_IU_ID"
"AFRO","Nigeria","NG",34,"Ekiti",466,"Ilejemeje",1839,36590,"Endemic (under MDA)","Under PC (Endemic)","2000",16,2017,2017,"Annual",45692,46171,101.048323557734,1,1,1,1,"ANGA0378736590"
"AFRO","Nigeria","NG",34,"Ekiti",466,"Ikole",1838,36589,"Endemic (under MDA)","Under PC (Endemic)","2000",16,2017,2017,"Annual",176803,180359,102.011278089173,1,1,1,1,"ANGA0378736589"
"AFRO","Nigeria","NG",34,"Ekiti",466,"Irepodun-Ifelodun",1840,36591,"Endemic (under MDA)","Under PC (Endemic)","2000",16,2017,2017,"Annual",135564,137537,101.455401138945,1,1,1,1,"ANGA0378736591"
"AFRO","Nigeria","NG",34,"Ekiti",466,"Ise-Oron",1841,36592,"Endemic (under MDA)","Under PC (Endemic)","2000",18,2017,2017,"Annual",119404,131098,109.793641754045,1,1,1,1,"ANGA0378736592"
"AFRO","Nigeria","NG",34,"Ekiti",466,"Moba",1842,36593,"Endemic (under MDA)","Under PC (Endemic)","2000",19,2017,2017,"Annual",153772,156060,101.487917176079,1,1,1,1,"ANGA0378736593"
"AFRO","Nigeria","NG",34,"Ekiti",466,"Oye",1843,36594,"Endemic (under MDA)","Under PC (Endemic)","2000",18,2017,2017,"Annual",140876,150240,106.646980323121,1,1,1,1,"ANGA0378736594"
"AFRO","Nigeria","NG",34,"Enugu",467,"Aninri",1844,36595,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",140365,135304,96.3944003134685,1,1,1,1,"ANGA0378836595"
"AFRO","Nigeria","NG",34,"Enugu",467,"Awgu",1845,36596,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",207975,200343,96.3303281644428,1,1,1,1,"ANGA0378836596"
"AFRO","Nigeria","NG",34,"Enugu",467,"Enugu East",1846,36597,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",292951,268278,91.57777239197,1,1,1,1,"ANGA0378836597"
"AFRO","Nigeria","NG",34,"Enugu",467,"Enugu North",1847,36598,"Endemic (under MDA)","PC Not yet required",null,3,2017,2017,"Annual",257014,244218,95.0212828873135,1,1,1,1,"ANGA0378836598"
"AFRO","Nigeria","NG",34,"Enugu",467,"Enugu South",1848,36599,"Endemic (under MDA)","PC Not yet required",null,3,2017,2017,"Annual",208594,203479,97.547868107424,1,1,1,1,"ANGA0378836599"
"AFRO","Nigeria","NG",34,"Enugu",467,"Igbo-Eze North",1851,36602,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",272317,289157,106.183969417994,1,1,1,1,"ANGA0378836602"
"AFRO","Nigeria","NG",34,"Enugu",467,"Eze-Agu",1849,36600,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",178148,171547,96.294653883288,1,1,1,1,"ANGA0378836600"
"AFRO","Nigeria","NG",34,"Enugu",467,"Igbo Etiti",1850,36601,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",219642,220361,100.327350870963,1,1,1,1,"ANGA0378836601"
"AFRO","Nigeria","NG",34,"Enugu",467,"Igbo-Eze South",1852,36603,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",154646,149191,96.4725890097384,1,1,1,1,"ANGA0378836603"
"AFRO","Nigeria","NG",34,"Enugu",467,"Nkanu West",1855,36606,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",153982,145464,94.4681845930044,1,1,1,1,"ANGA0378836606"
"AFRO","Nigeria","NG",34,"Enugu",467,"Isi-Uzo",1853,36604,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",155786,131147,84.1840730232498,1,1,1,1,"ANGA0378836604"
"AFRO","Nigeria","NG",34,"Enugu",467,"Nkanu East",1854,36605,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",156163,141363,90.5227230521955,1,1,1,1,"ANGA0378836605"
"AFRO","Nigeria","NG",34,"Enugu",467,"Nsukka",1856,36607,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",325012,330299,101.626709167662,1,1,1,1,"ANGA0378836607"
"AFRO","Nigeria","NG",34,"Enugu",467,"Oji River",1857,36608,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",132874,120308,90.5429203606424,1,1,1,1,"ANGA0378836608"
"AFRO","Nigeria","NG",34,"Enugu",467,"Udenu",1858,36609,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",187331,186250,99.4229465491563,1,1,1,1,"ANGA0378836609"
"AFRO","Nigeria","NG",34,"Borno",461,"Bama",1729,36480,"Endemic (under MDA)","Under PC (Endemic)","1999",13,2017,2017,"Annual",283396,208009,73.3987071094864,1,1,1,1,"ANGA0378236480"
"AFRO","Nigeria","NG",34,"Borno",461,"Mobbar",1749,36500,"Endemic (MDA not started)","PC Not yet started (Endemic)",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0378236500"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Silame",2304,37055,"Unknown (under LF MDA)","PC Not yet required",null,1,2017,2017,"Annual",109563,107462,98.0823818259814,1,1,1,1,"ANGA0380837055"
"AFRO","Nigeria","NG",34,"Enugu",467,"Udi",1859,36610,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",245625,220017,89.5743511450382,1,1,1,1,"ANGA0378836610"
"AFRO","Nigeria","NG",34,"Enugu",467,"Uzo-Uwani",1860,36611,"Endemic (under MDA)","Under PC (Endemic)","1998",18,2017,2017,"Annual",130663,96814,74.0944261191003,1,1,1,1,"ANGA0378836611"
"AFRO","Nigeria","NG",34,"Fct, Abuja",468,"Abaji",1861,36613,"Endemic (under MDA)","Under PC (Endemic)","1998",15,2017,2017,"Annual",61348,66742,108.79246267197,1,1,1,1,"ANGA0378936613"
"AFRO","Nigeria","NG",34,"Borno",461,"Marte",1748,36499,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0378236499"
"AFRO","Nigeria","NG",34,"Borno",461,"Monguno",1750,36501,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0378236501"
"AFRO","Nigeria","NG",34,"Borno",461,"Ngala",1751,36502,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0378236502"
"AFRO","Nigeria","NG",34,"Borno",461,"Nganzai",1752,36503,"Consider Oncho Elimination Mapping","PC Not yet required",null,0,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0378236503"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Sokoto North",2305,37057,"Consider Oncho Elimination Mapping","PC Not yet required",null,1,2017,2017,"Annual",0,0,0,0,0,0,0,"ANGA0380837057"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Sokoto South",2306,37056,"Unknown (under LF MDA)","PC Not yet required",null,1,2017,2017,"Annual",204595,199328,97.4256457880202,1,1,1,1,"ANGA0380837056"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Tambuwal",2307,37058,"Unknown (under LF MDA)","PC Not yet required",null,6,2017,2017,"Annual",236103,232755,98.581974816076,1,1,1,1,"ANGA0380837058"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Tangaza",2308,37059,"Unknown (under LF MDA)","PC Not yet required",null,1,2017,2017,"Annual",119508,115757,96.8612979884192,1,1,1,1,"ANGA0380837059"
"AFRO","Nigeria","NG",34,"Sokoto",487,"Tureta",2309,37060,"Unknown (under LF MDA)","PC Not yet required",null,6,2017,2017,"Annual",71766,68560,95.5327035086252,1,1,1,1,"ANGA0380837060"
